"cu","Rmeas","draw","year","alpha","beta"
"Sproat","BYB","5438",NA,3059.84067799489,21429637.9311768
"Sproat","BYB","5439",NA,2514.42468032732,21383417.0184965
"Sproat","BYB","5440",NA,1696.4160993145,22389250.7749843
"Sproat","BYB","5441",NA,1836.62873514847,23327252.1763077
"Sproat","BYB","5442",NA,2051.03146223047,21968686.1403077
"Sproat","BYB","5443",NA,1695.0663195093,24202627.4542282
"Sproat","BYB","5444",NA,1902.54370685115,24464374.6592844
"Sproat","BYB","5445",NA,1743.01241769732,22654748.760629
"Sproat","BYB","5446",NA,1585.32950173486,22214433.1815829
"Sproat","BYB","5447",NA,2171.27148073355,22915297.1665155
"Sproat","BYB","5448",NA,2046.2986384297,22293391.5756201
"Sproat","BYB","5449",NA,2064.15648859588,24200353.2540146
"Sproat","BYB","5450",NA,2078.15036551878,22802358.6619938
"Sproat","BYB","5451",NA,3151.37384220185,22475544.0662987
"Sproat","BYB","5452",NA,2445.01518841452,23407094.5956393
"Sproat","BYB","5453",NA,1793.44118043875,22783413.5752922
"Sproat","BYB","5454",NA,2006.82615216872,24260881.1289701
"Sproat","BYB","5455",NA,2126.75022123887,21145434.678751
"Sproat","BYB","5456",NA,2851.91869821905,22868938.5875019
"Sproat","BYB","5457",NA,1850.59730492707,22481344.6306057
"Sproat","BYB","5458",NA,1337.40271307103,23688309.4791635
"Sproat","BYB","5459",NA,2281.1236730102,22855441.709988
"Sproat","BYB","5460",NA,1975.96787845864,22336538.873084
"Sproat","BYB","5461",NA,2053.71267755231,24145792.2209716
"Sproat","BYB","5462",NA,1755.653291964,22709634.3228216
"Sproat","BYB","5463",NA,1805.6007117844,23313976.6966982
"Sproat","BYB","5464",NA,2097.07709291198,23613140.7564661
"Sproat","BYB","5465",NA,2222.06179006257,21540238.185509
"Sproat","BYB","5466",NA,1915.53897441254,22403104.9966604
"Sproat","BYB","5467",NA,1999.69011515615,22680224.0404419
"Sproat","BYB","5468",NA,2364.26189796209,23031773.5953051
"Sproat","BYB","5469",NA,2753.5625553725,22868114.4619599
"Sproat","BYB","5470",NA,2725.74718422023,23130335.6075456
"Sproat","BYB","5471",NA,1839.90329403936,20577874.335293
"Sproat","BYB","5472",NA,2832.03376998674,22409428.3760182
"Sproat","BYB","5473",NA,2233.27074763,21651613.0604121
"Sproat","BYB","5474",NA,2442.33464718367,22273492.621969
"Sproat","BYB","5475",NA,2274.58745077896,22646855.8477046
"Sproat","BYB","5476",NA,1726.66543154932,23579693.6405543
"Sproat","BYB","5477",NA,2081.41068717666,23834492.5159504
"Sproat","BYB","5478",NA,2272.69842228039,24480129.3383348
"Sproat","BYB","5479",NA,2490.83342656696,22644668.4057153
"Sproat","BYB","5480",NA,2164.35530125754,22692511.0304771
"Sproat","BYB","5481",NA,2062.4368060217,22949035.0751836
"Sproat","BYB","5482",NA,2686.70477887244,22213112.0406168
"Sproat","BYB","5483",NA,2632.14568748384,22074277.6323666
"Sproat","BYB","5484",NA,1783.10354433665,23795993.1397351
"Sproat","BYB","5485",NA,1966.3907890163,23679054.1107187
"Sproat","BYB","5486",NA,1774.65088533753,23962944.7299963
"Sproat","BYB","5487",NA,2921.9078535367,21267282.33764
"Sproat","BYB","5488",NA,1999.55550984784,23850206.2304405
"Sproat","BYB","5489",NA,2260.27720516424,22992127.8618966
"Sproat","BYB","5490",NA,2103.68276168865,23175223.808549
"Sproat","BYB","5491",NA,1847.92750563945,25283203.7396116
"Sproat","BYB","5492",NA,2202.45931135416,22772853.3161046
"Sproat","BYB","5493",NA,1963.22852233029,24364711.5717056
"Sproat","BYB","5494",NA,1636.22685281437,23488924.6821223
"Sproat","BYB","5495",NA,2613.37267789678,22554899.1305022
"Sproat","BYB","5496",NA,2747.30057963433,23553941.9194459
"Sproat","BYB","5497",NA,2117.45738521538,22218910.5110811
"Sproat","BYB","5498",NA,1890.23549462797,22839090.2288661
"Sproat","BYB","5499",NA,2190.36057785994,24600301.6846789
"Sproat","BYB","5500",NA,1937.93135992605,23789060.5202719
"Sproat","BYB","5501",NA,1828.30987024202,22921417.8797154
"Sproat","BYB","5502",NA,1676.11376468914,23071547.1338194
"Sproat","BYB","5503",NA,1958.17172445371,23250475.7607113
"Sproat","BYB","5504",NA,1939.63697972344,23869514.3267365
"Sproat","BYB","5505",NA,2049.02837842425,22134985.4783702
"Sproat","BYB","5506",NA,1690.27767139641,23964322.308608
"Sproat","BYB","5507",NA,1801.56794155978,24207363.6296379
"Sproat","BYB","5508",NA,2659.13225942483,22215220.5183718
"Sproat","BYB","5509",NA,1901.64437772407,24119079.0915066
"Sproat","BYB","5510",NA,1960.00654375032,21869988.200764
"Sproat","BYB","5511",NA,2283.05460423392,22220395.4793347
"Sproat","BYB","5512",NA,2269.59757166942,23757933.2842234
"Sproat","BYB","5513",NA,2060.25278542893,23201831.9199566
"Sproat","BYB","5514",NA,2654.42428441703,22236981.5625868
"Sproat","BYB","5515",NA,1945.91728277531,23033596.1737874
"Sproat","BYB","5516",NA,2101.88309624594,21525735.242668
"Sproat","BYB","5517",NA,2247.30764689515,22242710.4219606
"Sproat","BYB","5518",NA,1949.61036237637,22116917.6119199
"Sproat","BYB","5519",NA,1657.08794265169,23556616.0234946
"Sproat","BYB","5520",NA,1947.28993144299,22738668.7743655
"Sproat","BYB","5521",NA,2147.87332534285,23919352.2914863
"Sproat","BYB","5522",NA,1762.10564799943,23073307.5343287
"Sproat","BYB","5523",NA,1689.37228018679,23422019.342195
"Sproat","BYB","5524",NA,2017.95663229805,23017779.9280769
"Sproat","BYB","5525",NA,2123.79238056394,22084552.7694339
"Sproat","BYB","5526",NA,2411.19033284368,23295297.2018629
"Sproat","BYB","5527",NA,2841.01955862631,22006567.6620512
"Sproat","BYB","5528",NA,2247.64208772636,23724881.0153229
"Sproat","BYB","5529",NA,1576.16498104736,22669481.9749353
"Sproat","BYB","5530",NA,1834.45708201645,21682578.5156707
"Sproat","BYB","5531",NA,2339.49210553045,23714707.4249834
"Sproat","BYB","5532",NA,1229.14751618956,23744285.7750988
"Sproat","BYB","5533",NA,2215.71406432004,22432967.4580279
"Sproat","BYB","5534",NA,1939.21139583529,24255324.5023534
"Sproat","BYB","5535",NA,2060.89753593582,23201027.0953168
"Sproat","BYB","5536",NA,2176.20574548123,22406677.8388573
"Sproat","BYB","5537",NA,1687.5414309418,24209737.0521907
"Sproat","BYB","5538",NA,2402.11178508035,22078775.0204029
"Sproat","BYB","5539",NA,2734.6186347484,23088590.7328843
"Sproat","BYB","5540",NA,2156.89740611373,22130128.3076256
"Sproat","BYB","5541",NA,2437.42078471522,23410095.4947342
"Sproat","BYB","5542",NA,2344.46543596704,23607055.9883109
"Sproat","BYB","5543",NA,1958.09042051367,24040869.6854658
"Sproat","BYB","5544",NA,1984.41054868048,21858494.1599774
"Sproat","BYB","5545",NA,1833.72779970965,23159362.5771747
"Sproat","BYB","5546",NA,2018.2667035711,22399995.8192338
"Sproat","BYB","5547",NA,2418.33228295996,23062634.5370676
"Sproat","BYB","5548",NA,1367.41725802891,25586150.8465219
"Sproat","BYB","5549",NA,1745.820663566,22551361.2270124
"Sproat","BYB","5550",NA,2430.81274215502,21704928.7863756
"Sproat","BYB","5551",NA,1703.13067992522,22791207.0608581
"Sproat","BYB","5552",NA,2168.78872085023,23515705.24328
"Sproat","BYB","5553",NA,2016.32690537,24192204.862096
"Sproat","BYB","5554",NA,2598.81059668971,22610060.7232817
"Sproat","BYB","5555",NA,2183.923222551,22921005.6416215
"Sproat","BYB","5556",NA,1707.42688765403,22509357.825954
"Sproat","BYB","5557",NA,1803.21038030195,23115122.871228
"Sproat","BYB","5558",NA,2237.75522829178,22080467.878277
"Sproat","BYB","5559",NA,2627.46137063805,24055556.1946269
"Sproat","BYB","5560",NA,2755.90573210576,22600136.4799369
"Sproat","BYB","5561",NA,2182.38191515864,23034303.5226938
"Sproat","BYB","5562",NA,2040.67074834929,23981955.4460111
"Sproat","BYB","5563",NA,2119.57642674327,24052368.8974486
"Sproat","BYB","5564",NA,2463.70683232866,22410247.5866539
"Sproat","BYB","5565",NA,1876.72042345001,20802836.2192202
"Sproat","BYB","5566",NA,1656.61084448656,23950697.7295189
"Sproat","BYB","5567",NA,1716.63486908508,22410719.0962822
"Sproat","BYB","5568",NA,2033.8058735423,22613003.4534728
"Sproat","BYB","5569",NA,2373.32145874623,24124046.9394876
"Sproat","BYB","5570",NA,1909.18561790165,22933350.8211622
"Sproat","BYB","5571",NA,1550.30698761507,24097816.6726109
"Sproat","BYB","5572",NA,1590.27947607052,24357735.3181388
"Sproat","BYB","5573",NA,1835.61346887195,22904689.7377029
"Sproat","BYB","5574",NA,2599.33901933498,23050353.4597105
"Sproat","BYB","5575",NA,2595.80574405171,23308246.1881886
"Sproat","BYB","5576",NA,2150.98775104708,23121597.8643752
"Sproat","BYB","5577",NA,2042.7356198069,23336825.6125787
"Sproat","BYB","5578",NA,2601.85837876684,22306312.8157297
"Sproat","BYB","5579",NA,1449.66107897916,24319125.7077298
"Sproat","BYB","5580",NA,1685.57502266845,22923716.4960798
"Sproat","BYB","5581",NA,2043.15308301547,23074005.9008878
"Sproat","BYB","5582",NA,1820.55567536226,23575096.9013753
"Sproat","BYB","5583",NA,1430.50695847435,24499677.1172109
"Sproat","BYB","5584",NA,1559.96232784728,21871882.0457003
"Sproat","BYB","5585",NA,1796.15484220604,24333396.4913318
"Sproat","BYB","5586",NA,2638.75527135742,22588177.6602163
"Sproat","BYB","5587",NA,1696.36819032211,21566827.9859023
"Sproat","BYB","5588",NA,2861.29380853866,21811058.0119658
"Sproat","BYB","5589",NA,1477.90726289827,23409744.3571745
"Sproat","BYB","5590",NA,2301.81212216171,23352520.4387027
"Sproat","BYB","5591",NA,1708.92082413611,23082100.2814966
"Sproat","BYB","5592",NA,2793.76986118003,22496503.5784019
"Sproat","BYB","5593",NA,2060.63427785473,23087446.0384458
"Sproat","BYB","5594",NA,1678.91869605906,24193187.4739745
"Sproat","BYB","5595",NA,2418.98180096394,22469846.1168689
"Sproat","BYB","5596",NA,2156.5897303455,21875198.9946068
"Sproat","BYB","5597",NA,1707.78829112819,23047050.1397888
"Sproat","BYB","5598",NA,1837.40749618442,23659754.9410658
"Sproat","BYB","5599",NA,2084.20274046279,21749873.8778743
"Sproat","BYB","5600",NA,2398.26183600745,21842006.4714602
"Sproat","BYB","5601",NA,2111.13999415938,23281806.2214104
"Sproat","BYB","5602",NA,1628.37214832767,24609492.0543545
"Sproat","BYB","5603",NA,1905.2974140365,23561190.0131642
"Sproat","BYB","5604",NA,1616.17488168667,23803953.4664103
"Sproat","BYB","5605",NA,2079.60718451514,24133940.3871001
"Sproat","BYB","5606",NA,2415.61426477852,24410010.5609294
"Sproat","BYB","5607",NA,2022.2454590569,23339569.6259995
"Sproat","BYB","5608",NA,2115.64986182625,23072627.2814056
"Sproat","BYB","5609",NA,1925.09886461101,22168475.1297403
"Sproat","BYB","5610",NA,2123.78440231122,23031952.8563726
"Sproat","BYB","5611",NA,1898.51970149829,22920672.1644623
"Sproat","BYB","5612",NA,1972.78213626679,22996852.0233592
"Sproat","BYB","5613",NA,1502.17047709085,24135957.8212251
"Sproat","BYB","5614",NA,3102.53291883974,22146646.6209537
"Sproat","BYB","5615",NA,2586.31042489054,22579132.2980982
"Sproat","BYB","5616",NA,2698.94471666267,21528077.3596458
"Sproat","BYB","5617",NA,2216.30490443079,22338264.2915194
"Sproat","BYB","5618",NA,2434.64416931388,22091699.0020607
"Sproat","BYB","5619",NA,1974.30138181624,22681814.483291
"Sproat","BYB","5620",NA,1542.58115682653,23923856.4428298
"Sproat","BYB","5621",NA,1395.31429076654,25063110.3100504
"Sproat","BYB","5622",NA,2129.93267574975,22797940.0994468
"Sproat","BYB","5623",NA,1907.30539009152,24567785.8944741
"Sproat","BYB","5624",NA,2335.46600230933,24071888.9795444
"Sproat","BYB","5625",NA,2287.69077965048,21958752.5323921
"Sproat","BYB","5626",NA,2932.07714121318,23254629.1407326
"Sproat","BYB","5627",NA,1394.89272139377,24326642.5953288
"Sproat","BYB","5628",NA,1769.49829889565,22057165.6303249
"Sproat","BYB","5629",NA,2298.65191971236,23556903.8765724
"Sproat","BYB","5630",NA,2453.30498844024,21996939.810817
"Sproat","BYB","5631",NA,1443.26143665369,23969026.7616737
"Sproat","BYB","5632",NA,2818.31413101345,23898534.3433837
"Sproat","BYB","5633",NA,2041.91558566055,22617262.0457396
"Sproat","BYB","5634",NA,2015.70899342185,22400589.2661393
"Sproat","BYB","5635",NA,1776.84639739936,21275697.2236278
"Sproat","BYB","5636",NA,1696.90940954103,23220971.3571493
"Sproat","BYB","5637",NA,2224.85933036537,22953466.2251823
"Sproat","BYB","5638",NA,2307.77785649987,23116267.9980961
"Sproat","BYB","5639",NA,2368.49031713596,23224083.1031806
"Sproat","BYB","5640",NA,2442.72522898536,23680800.7221179
"Sproat","BYB","5641",NA,1574.15519296189,23784493.2777261
"Sproat","BYB","5642",NA,2261.77039867054,22605480.3139542
"Sproat","BYB","5643",NA,2167.64704073546,21810830.1725873
"Sproat","BYB","5644",NA,2307.09595651507,22486557.1638909
"Sproat","BYB","5645",NA,2324.83591488023,23932672.0437663
"Sproat","BYB","5646",NA,1816.69492507477,23480924.5884169
"Sproat","BYB","5647",NA,1981.19027365468,21214464.325654
"Sproat","BYB","5648",NA,2222.35172455472,22715251.4005291
"Sproat","BYB","5649",NA,2517.4026742208,23274344.2927977
"Sproat","BYB","5650",NA,2074.57923322858,22367790.388245
"Sproat","BYB","5651",NA,1639.43645035289,24828882.1674471
"Sproat","BYB","5652",NA,2089.66347473414,23505456.8027705
"Sproat","BYB","5653",NA,2805.9337910997,22671568.2665551
"Sproat","BYB","5654",NA,2192.33342607371,22025157.3218112
"Sproat","BYB","5655",NA,1840.05156842625,24245341.8266709
"Sproat","BYB","5656",NA,2183.67102335723,23566670.4612867
"Sproat","BYB","5657",NA,1619.3502462391,23561020.8193968
"Sproat","BYB","5658",NA,2633.5094088186,23198210.3078
"Sproat","BYB","5659",NA,2564.87090098543,24238261.9223921
"Sproat","BYB","5660",NA,1522.30883955909,23896562.9655412
"Sproat","BYB","5661",NA,1528.59136782111,24165928.7411318
"Sproat","BYB","5662",NA,1852.76800136306,23261096.3083057
"Sproat","BYB","5663",NA,1928.80323635058,22975945.9272421
"Sproat","BYB","5664",NA,2751.08014859041,22419839.7171548
"Sproat","BYB","5665",NA,3378.50317594624,21649069.7830265
"Sproat","BYB","5666",NA,2228.24249901049,23198156.6816262
"Sproat","BYB","5667",NA,1935.71489603432,23200420.4339213
"Sproat","BYB","5668",NA,1622.36089168873,23414441.6139915
"Sproat","BYB","5669",NA,2118.50048407001,23810032.1421939
"Sproat","BYB","5670",NA,2429.72104472406,23299654.6950895
"Sproat","BYB","5671",NA,2742.61327418962,23153969.8043585
"Sproat","BYB","5672",NA,1889.77073880318,23462887.159008
"Sproat","BYB","5673",NA,1950.39680101356,24148328.8927026
"Sproat","BYB","5674",NA,2242.41321021617,23571522.8801254
"Sproat","BYB","5675",NA,2260.85806277781,23215651.449663
"Sproat","BYB","5676",NA,2625.45580184525,21335641.6160349
"Sproat","BYB","5677",NA,2530.04304834655,23505106.2064396
"Sproat","BYB","5678",NA,2277.12007444604,22877279.653304
"Sproat","BYB","5679",NA,2163.7309598431,23148192.1358731
"Sproat","BYB","5680",NA,2634.43823691783,21881213.0221962
"Sproat","BYB","5681",NA,2086.83315588925,23580125.1986308
"Sproat","BYB","5682",NA,1693.9860860864,24791439.1862428
"Sproat","BYB","5683",NA,2712.7268865406,21944121.6531977
"Sproat","BYB","5684",NA,1741.61064115767,23248827.9858849
"Sproat","BYB","5685",NA,1835.81528242821,22326348.0581167
"Sproat","BYB","5686",NA,2059.18578057127,24206512.2145631
"Sproat","BYB","5687",NA,3204.73142730286,23244325.954332
"Sproat","BYB","5688",NA,1932.16854406798,22188661.3811123
"Sproat","BYB","5689",NA,2428.56118032066,22079329.2631575
"Sproat","BYB","5690",NA,1363.82117336857,24609526.3773966
"Sproat","BYB","5691",NA,2023.8381000044,22648732.6242198
"Sproat","BYB","5692",NA,1574.39862913787,23222897.8325721
"Sproat","BYB","5693",NA,2344.33394755501,22979409.1526831
"Sproat","BYB","5694",NA,1805.93681584968,22895926.4951105
"Sproat","BYB","5695",NA,2493.50798092584,22724499.1027182
"Sproat","BYB","5696",NA,2237.2355626019,23380152.8755184
"Sproat","BYB","5697",NA,2204.55393945642,23432808.834472
"Sproat","BYB","5698",NA,2597.36329695266,22463833.7964228
"Sproat","BYB","5699",NA,2592.00175548849,22674073.9673454
"Sproat","BYB","5700",NA,2758.34016007524,22860358.1478744
"Sproat","BYB","5701",NA,1536.01304395794,23300916.9186169
"Sproat","BYB","5702",NA,2002.0709090836,24818489.0213117
"Sproat","BYB","5703",NA,2430.80850617185,23546293.0238222
"Sproat","BYB","5704",NA,2416.85559788876,22100721.5666152
"Sproat","BYB","5705",NA,2161.78011994084,22520565.0873183
"Sproat","BYB","5706",NA,2308.44389081775,22807253.8098149
"Sproat","BYB","5707",NA,3061.69425358421,20330905.2599878
"Sproat","BYB","5708",NA,1964.22790555967,23887211.2089858
"Sproat","BYB","5709",NA,2278.53811756842,23391571.271436
"Sproat","BYB","5710",NA,2274.20387426124,22039851.3298324
"Sproat","BYB","5711",NA,1864.29716299861,23617903.433402
"Sproat","BYB","5712",NA,2199.3493717113,21444947.7147689
"Sproat","BYB","5713",NA,1974.30011899551,23157401.1774883
"Sproat","BYB","5714",NA,1911.9976556518,23805513.9527758
"Sproat","BYB","5715",NA,2150.64516819666,24632110.7986859
"Sproat","BYB","5716",NA,2159.1682710741,23096747.2681254
"Sproat","BYB","5717",NA,1957.24956153906,22987342.3531153
"Sproat","BYB","5718",NA,1565.09204445435,23581712.889934
"Sproat","BYB","5719",NA,1636.23840255469,22955009.3762725
"Sproat","BYB","5720",NA,2229.76193846633,22197280.1761536
"Sproat","BYB","5721",NA,1893.71761829585,22331520.4455892
"Sproat","BYB","5722",NA,1827.92100723052,21889450.0814662
"Sproat","BYB","5723",NA,2446.2983570911,23818823.0485797
"Sproat","BYB","5724",NA,2431.26575210891,22734420.3418773
"Sproat","BYB","5725",NA,2094.14967875049,22977845.5228389
"Sproat","BYB","5726",NA,1674.33950647802,23882499.6924639
"Sproat","BYB","5727",NA,2316.19436871513,21206479.9731165
"Sproat","BYB","5728",NA,2014.16801848051,22659872.1501433
"Sproat","BYB","5729",NA,3033.94376579007,22849287.7055472
"Sproat","BYB","5730",NA,2042.10592529087,23020414.5724421
"Sproat","BYB","5731",NA,2330.74138341945,23084407.6715467
"Sproat","BYB","5732",NA,2379.00438948686,23063547.5006367
"Sproat","BYB","5733",NA,2132.19222781772,24252928.8498028
"Sproat","BYB","5734",NA,3414.25960708798,21114671.7718234
"Sproat","BYB","5735",NA,1961.207366188,23486352.2946952
"Sproat","BYB","5736",NA,1952.46704716031,22640010.7215926
"Sproat","BYB","5737",NA,2679.5810759036,23287740.9816251
"Sproat","BYB","5738",NA,2996.11502283061,22533614.6196687
"Sproat","BYB","5739",NA,1913.00032699609,22542445.0875213
"Sproat","BYB","5740",NA,2266.05892562403,22402075.9840251
"Sproat","BYB","5741",NA,2615.96549873227,24214446.4858349
"Sproat","BYB","5742",NA,2067.87429369102,23792087.3721683
"Sproat","BYB","5743",NA,2399.68497884815,21921240.7199356
"Sproat","BYB","5744",NA,1598.06581733724,23807139.6328363
"Sproat","BYB","5745",NA,1707.93316392202,24900548.3292849
"Sproat","BYB","5746",NA,2268.8505871066,22825491.1571685
"Sproat","BYB","5747",NA,2429.2010703987,22325649.0200255
"Sproat","BYB","5748",NA,2190.23126773252,21536354.4722414
"Sproat","BYB","5749",NA,2111.4198227901,22325552.910184
"Sproat","BYB","5750",NA,2005.37086570858,24030135.8283665
"Sproat","BYB","5751",NA,2311.17438208231,22880107.4728609
"Sproat","BYB","5752",NA,2456.58349162047,23068146.0673196
"Sproat","BYB","5753",NA,1878.25607835711,22587066.6722948
"Sproat","BYB","5754",NA,2329.86154633933,24113070.019055
"Sproat","BYB","5755",NA,2433.25086440319,22223864.3211429
"Sproat","BYB","5756",NA,2201.64865021166,22084679.9543609
"Sproat","BYB","5757",NA,1948.25838370331,24316894.129221
"Sproat","BYB","5758",NA,2158.41604832815,22839243.2006856
"Sproat","BYB","5759",NA,1693.40335101901,22264219.4294658
"Sproat","BYB","5760",NA,2256.87850338752,23825651.064767
"Sproat","BYB","5761",NA,1758.90129779429,22310094.7731221
"Sproat","BYB","5762",NA,1769.97271786555,22314199.9004365
"Sproat","BYB","5763",NA,2038.89101313023,23930788.6446318
"Sproat","BYB","5764",NA,2236.19801664528,23597288.4131074
"Sproat","BYB","5765",NA,1633.68373853963,23389661.9366476
"Sproat","BYB","5766",NA,2200.69377925429,23717732.2954365
